id,name,host_id,neighbourhood,latitude,longitude,room_type,price
37697283,Zentrale Whg mitten in Schwabing,227589395,Schwabing-West,48.16266,11.57251,Entire home/apt,56
37697364,Little quiet apartment in the heart of Munich.,5060046,Maxvorstadt,48.15006,11.5829,Entire home/apt,80
37698414,HOME AWAY FROM HOME IN MUNICH,220037533,Schwabing-West,48.17534,11.57862,Entire home/apt,120
37698490,Hotel Fidelio Zentrum,172463689,Ludwigsvorstadt-Isarvorstadt,48.13328,11.55822,Hotel room,65
37699563,Superior single room / Studio with kitchenette,178592257,Ludwigsvorstadt-Isarvorstadt,48.1346,11.55624,Hotel room,190
37699704,Zentrales City Apartement (BASIC accommodation),246725801,Schwabing-West,48.15952,11.56715,Entire home/apt,50
37700021,"Oktoberfest for two, room in our storage",141720292,Obergiesing,48.11553,11.57902,Private room,85
37700209,"Room for Octoberfest/Wiesn, very central, 16qm",177134912,Bogenhausen,48.14146,11.61255,Private room,130
37700492,Nice 2-room appartment Munich City,4211166,Sendling,48.12455,11.53961,Entire home/apt,295
37701711,Private Condo in Munich West,83528228,Laim,48.14031,11.51035,Entire home/apt,45
37702657,"Gemütliche Wohnung, 30 Min zum Oktoberfest",8966293,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09218,11.52276,Entire home/apt,110
37703713,APARTMENT NEAR THE ENGLISH GARDEN,284962666,Schwabing-West,48.17442,11.57868,Entire home/apt,65
37704145,Mini-Appartement in Schwabing,193696886,Schwabing-West,48.16325,11.57206,Entire home/apt,120
37706453,Cozy central Apartment,62258630,Untergiesing-Harlaching,48.12055,11.57149,Entire home/apt,250
37706538,Mini Studio von 25 qm mit Luftbett für 2 Personen,145004284,Schwanthalerhöhe,48.1384,11.53036,Entire home/apt,250
37709778,Robi,149932348,Bogenhausen,48.17221,11.63146,Private room,50
37711570,Altbauzimmer im Glockenbachviertel,285060548,Ludwigsvorstadt-Isarvorstadt,48.13101,11.56633,Private room,40
37712877,Cosy Privatwohnung,174417577,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10084,11.53632,Entire home/apt,270
37715319,Central Apartement in Leopoldstreet / Schwabing,18817606,Schwabing-Freimann,48.17368,11.58551,Entire home/apt,75
37716541,Cozy and quiet apartment in a great location,89199935,Obergiesing,48.11272,11.57785,Entire home/apt,120
37717391,Helle 2 zimmer wohnung in Neuhausen.,285104916,Neuhausen-Nymphenburg,48.15895,11.54252,Entire home/apt,150
37722993,Central Room with two terraces and wide kitchen,74423523,Schwabing-West,48.16904,11.57651,Private room,80
37724907,Nice room in a cozy and central flat,93435209,Milbertshofen-Am Hart,48.18128,11.57528,Private room,93
37725429,Hochwertige Penthousewohnung in München,285181333,Ludwigsvorstadt-Isarvorstadt,48.13839,11.55129,Entire home/apt,220
37727448,CENTRAL DEPARTMENT MUNICH,50804280,Maxvorstadt,48.14181,11.55873,Entire home/apt,69
37728274,STUDIO APARTMENT IN A GREAT LOCATION!,285201706,Schwanthalerhöhe,48.13638,11.54532,Entire home/apt,95
37731347,"Cosy,calm flat near central station & Oktoberfest",35201346,Neuhausen-Nymphenburg,48.15555,11.51262,Entire home/apt,190
37734183,Apartment München Lehel,215600731,Altstadt-Lehel,48.13869,11.5899,Entire home/apt,300
37734532,Gemütliche Altbauwohnung am Deutschen Museum,264243763,Au-Haidhausen,48.12959,11.58639,Entire home/apt,140
37735575,Spacious place to stay in Munich,285252218,Sendling-Westpark,48.11358,11.53379,Private room,55
37735795,Studio Apartment München,5209988,Milbertshofen-Am Hart,48.18148,11.58404,Entire home/apt,110
37737602,"Schönes Zimmer in Altbauwohnung , perfekte Lage",52499367,Neuhausen-Nymphenburg,48.15406,11.53407,Private room,80
37738593,Munich East Private Room Oktoberfest Central,55746080,Tudering-Riem,48.13016,11.70219,Private room,89
37742187,"One-room apartment, location CLOSE to Oktoberfest",212456228,Maxvorstadt,48.15273,11.57299,Entire home/apt,179
37745016,Grosses gemütliches Zimmer in Haus-WG,148206869,Bogenhausen,48.14164,11.63329,Private room,60
37745064,Zentrale Wohnung in München,252261602,Ramersdorf-Perlach,48.09343,11.63188,Entire home/apt,80
37747597,"Cozy room in quite location, 15 min. from center",131192659,Milbertshofen-Am Hart,48.20159,11.5675,Private room,44
37747798,20.09. - 06.10. für max 2 Wiesn-Bedienungen 800 m.,35188118,Schwanthalerhöhe,48.13903,11.53693,Entire home/apt,93
37748554,"Clean, Central Room close to Fairy & Oktoberfest",8540069,Obergiesing,48.11708,11.58351,Private room,129
37757066,20 sqm room in large silent backyard flat,285553115,Ludwigsvorstadt-Isarvorstadt,48.12069,11.56163,Private room,95
37759868,Cosy central apartment,39733388,Maxvorstadt,48.15591,11.56511,Entire home/apt,110
37760708,Gemütliche Altbauwohnung im Herzen Münchens,51201629,Obergiesing,48.11754,11.58351,Entire home/apt,300
37760881,BEST VIEW Luxury Rooftop Oktoberfest Apartment,268326694,Schwanthalerhöhe,48.13799,11.54731,Entire home/apt,109
37764058,PENTHOUSE APARTMENT IN MUNICH!,285601422,Ludwigsvorstadt-Isarvorstadt,48.12601,11.55716,Entire home/apt,90
37766990,Cozy flat (25 m2) in the city center!!!,46619831,Altstadt-Lehel,48.13555,11.57355,Entire home/apt,100
37768789,Nice apartment- just 20 mins walk from Oktoberfest,220541401,Maxvorstadt,48.14946,11.54939,Entire home/apt,120
37771147,Central apartment walking distance to Main Station,66422767,Ludwigsvorstadt-Isarvorstadt,48.13856,11.55305,Entire home/apt,80
37774065,2 room flat very close to Oktoberfest,55623290,Au-Haidhausen,48.12496,11.58036,Entire home/apt,125
37776103,Cozy one room apartment,67414198,Berg am Laim,48.12976,11.61882,Entire home/apt,55
37779526,Swedish cottage style apartment in city center,23319715,Obergiesing,48.11515,11.57859,Entire home/apt,300
37786286,Top Apartment mit Klimaanlage!,205832270,Ramersdorf-Perlach,48.11164,11.61745,Entire home/apt,47
37789852,Cosy room in the city centre,20115814,Au-Haidhausen,48.12725,11.58195,Private room,160
37791407,Landhauszimmer,285966695,Tudering-Riem,48.14081,11.68092,Private room,999
37791888,ExecutiveZimmer & Apartments,285966695,Tudering-Riem,48.13756,11.6878,Private room,999
37792165,2 Zimmer Wohnung in München,189003959,Milbertshofen-Am Hart,48.19788,11.5866,Entire home/apt,200
37792261,STUDIO WITH BALCONY AT THE ISAR,285997651,Ludwigsvorstadt-Isarvorstadt,48.12768,11.57219,Entire home/apt,65
37793282,Schöne 2 Zimmer Wohnung in München Schwabing,157508079,Maxvorstadt,48.15404,11.55944,Entire home/apt,80
37793616,Im Herzen Johanneskirchen´s,249241133,Bogenhausen,48.17071,11.64081,Private room,29
37794008,Schönes helles Zimmer mit Panoramablick in Pasing,4834465,Pasing-Obermenzing,48.14195,11.45945,Private room,39
37795252,Private Bedroom in a house with Garden,286018317,Ramersdorf-Perlach,48.10752,11.62433,Private room,51
37795360,Süßes Apartment mit perfekter Oktoberfestlage,286022926,Sendling,48.12045,11.54543,Entire home/apt,140
37795433,StandardZimmer,285966695,Tudering-Riem,48.13875,11.68711,Private room,999
37797930,Zentrale Gartenwohnung in Schwabing,70923860,Schwabing-Freimann,48.17739,11.60992,Entire home/apt,105
37797983,Gemütliches Zimmer in einer Altbauwohnung,51201629,Obergiesing,48.11705,11.58415,Private room,80
37799811,Design Flat,91980632,Sendling,48.10569,11.53618,Entire home/apt,121
37800302,"15 min Oktoberfest,  Bad en suite, eigene Terrasse",286072538,Sendling-Westpark,48.11213,11.52311,Private room,110
37800865,"Cozy and family-friendly. Central,perfect location",286024769,Au-Haidhausen,48.12471,11.57964,Entire home/apt,280
37801672,Modernes Appartement in München Mittersendling,80466954,Sendling,48.10668,11.53857,Entire home/apt,180
37804992,Room available for 2 weeks (31.08 - 11.09),257722718,Feldmoching-Hasenbergl,48.20552,11.49155,Private room,35
37805806,"15 min Oktoberfest, eigenes Bad mit Badewanne",286072538,Sendling-Westpark,48.11273,11.52488,Private room,100
37806653,Wohnen im Zentrum,286140197,Ludwigsvorstadt-Isarvorstadt,48.12643,11.54955,Entire home/apt,87
37816792,Top Location: Clean+Cosy accommodation,286244141,Untergiesing-Harlaching,48.11955,11.57317,Private room,70
37816991,Beautiful Appartment - 5 Minutes from Oktoberfest,99588136,Ludwigsvorstadt-Isarvorstadt,48.12634,11.55766,Entire home/apt,229
37818145,UNIQUE HOME IN TRANQUIL NEIGHBORHOOD,286253668,Ramersdorf-Perlach,48.10123,11.6081,Entire home/apt,50
37820534,Cozy room next to octoberfest,129420,Schwanthalerhöhe,48.13554,11.54066,Private room,160
37822569,Neubau Wohnung mit Klimaanlage!,205832270,Ramersdorf-Perlach,48.11184,11.61739,Entire home/apt,65
37823094,Komplette Wohnung zum Oktoberfest zu vermieten,28066561,Schwanthalerhöhe,48.1365,11.54278,Entire home/apt,150
37824450,"Bright, spacious and authentic Munich Studio",286297645,Neuhausen-Nymphenburg,48.15164,11.53878,Entire home/apt,120
37825638,"Helle, freundliche Wohnung m. Balkon und TOP Lage",20326879,Ludwigsvorstadt-Isarvorstadt,48.12698,11.55146,Private room,89
37831072,Close to the River Isar,227254316,Au-Haidhausen,48.12242,11.57473,Entire home/apt,55
37831240,***Oktoberfest - Unterkunft*** mit Frühstück,286358019,Neuhausen-Nymphenburg,48.16734,11.51277,Private room,80
37833641,Private room (with a floor mattress) in a house,286018317,Ramersdorf-Perlach,48.11014,11.64666,Private room,50
37835176,Gemütliches Wohnen in Traum-Lage!!,79309463,Altstadt-Lehel,48.14031,11.58326,Private room,73
37845538,Wiesn nahes kleines aber feines Zimmer,286571417,Sendling,48.12143,11.54158,Private room,130
37846258,Spacious Apartment in French Quarter,286575152,Au-Haidhausen,48.13256,11.59172,Entire home/apt,75
37846379,2 Zimmer-Wohnung im Herzen Münchens,169522887,Schwabing-West,48.16145,11.56742,Entire home/apt,400
37847775,Charming Apartment 15 min to Oktoberfest (2-6 P.),70106248,Untergiesing-Harlaching,48.0972,11.57619,Entire home/apt,300
37848061,Super cute Apartment 900m from the Oktoberfest,245051122,Ludwigsvorstadt-Isarvorstadt,48.12669,11.55413,Entire home/apt,199
37848345,Luxuriös ausgestattete 2-Zimmer Designer Wohnung,60875556,Schwabing-West,48.17298,11.56242,Entire home/apt,120
37850329,Wohnung Nähe Oktoberfest für Wiesnmitarbeiter,68698689,Sendling,48.11774,11.53984,Entire home/apt,70
37853667,Flat Munich Milbertshofen,286659730,Milbertshofen-Am Hart,48.20622,11.56491,Entire home/apt,75
37854409,A nice room close to Centre and Olympia Park,173003419,Schwabing-West,48.17231,11.56323,Private room,80
37856766,Rosa,286712526,Maxvorstadt,48.15591,11.56628,Private room,60
37857827,Elegante habitación a 10 minutos del Oktoberfest,17642051,Ludwigsvorstadt-Isarvorstadt,48.12821,11.56011,Private room,150
37857999,Sehr komfortables Zimmer in ruhiger Top Lage.,151139562,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08758,11.48215,Private room,150
37867275,For every desire – wunschlos glücklich,7198415,Ludwigsvorstadt-Isarvorstadt,48.12318,11.55625,Entire home/apt,120
37867473,10 min to Oktoberfest - Your cozy room in Munich,170698358,Laim,48.13643,11.51523,Private room,89
37869172,"Cosy Apartment in Munich, Theresienwiese",47838032,Ludwigsvorstadt-Isarvorstadt,48.13833,11.55472,Entire home/apt,210
37869655,"Klein, Fein und Stadtnah! – 15MIN zum OKTOBERFEST!",18816554,Neuhausen-Nymphenburg,48.16063,11.53809,Private room,130
37871160,4-room apartment in Munich-Aubing,149136846,Aubing-Lochhausen-Langwied,48.15387,11.42653,Entire home/apt,127
37871608,Traumhafte Wohnung im Franzosenviertel München,50704215,Au-Haidhausen,48.13192,11.6001,Entire home/apt,200
37873437,Munich Haidhausen Apartment 1.5 rooms carparking,5907773,Au-Haidhausen,48.12673,11.58867,Entire home/apt,120
37873584,"Zentrales, Helles, Charmantes 1-Zimmerapartment",286623866,Untergiesing-Harlaching,48.11212,11.5699,Entire home/apt,150
37873670,Walk to the Oktoberfest,40383231,Neuhausen-Nymphenburg,48.14889,11.54358,Private room,120
37874183,Central and with garden - for 4 friends,127480525,Schwabing-West,48.16414,11.56602,Private room,200
37874435,comfort stay near Oktoberfest,20253495,Ludwigsvorstadt-Isarvorstadt,48.12397,11.56686,Private room,150
37875462,Sauber und gut Ausgestattet für einen Kurztrip,286881436,Allach-Untermenzing,48.18255,11.47792,Private room,141
37878658,Schöne Einzel-Wohnung in Laim neben Oktoberfest,44190409,Laim,48.13936,11.497,Entire home/apt,45
37880285,Lovely central studio in the heart of Munich,10412701,Maxvorstadt,48.14812,11.57455,Entire home/apt,110
37881136,Generous cosy 3 bedroom flat close to Oktoberfest,25099132,Sendling,48.10705,11.53806,Entire home/apt,600
37881268,nice flat near to the Oktoberfest (10 min),18918073,Sendling-Westpark,48.11178,11.53423,Entire home/apt,290
37885088, Hotelstyle at U3 S1 MOOSACH from ✈ Airport ,34439148,Moosach,48.18017,11.50767,Entire home/apt,69
37890605,Quiet Guest Room in Munich's trendiest Area,87189348,Maxvorstadt,48.15334,11.57474,Private room,75
37890693,COZY APARTMENT CLOSE TO OLYMPIC PARK,287032828,Milbertshofen-Am Hart,48.1784,11.57021,Entire home/apt,80
37891209,"15min to the city, room in cozy apartment",87344042,Moosach,48.18031,11.52153,Private room,100
37893632,Wohnung zentral Implerstraße (direkt an U3/U6),59716430,Sendling,48.12006,11.54945,Entire home/apt,75
37893971,Amazing apartment with Terrace for Oktoberfest!,17558659,Au-Haidhausen,48.12107,11.58003,Entire home/apt,300
37894746,APARTMENT IN CENTRAL AREA - CLOSE TO EVERYTHING,287060578,Schwabing-West,48.16037,11.57961,Entire home/apt,80
37896220,"Bright, spacious 85m apartment, 10 min from centre",287070298,Schwabing-West,48.17737,11.57364,Entire home/apt,107
37897034,Nice room near the Oktoberfest only 15 mins,171810361,Schwabing-West,48.1579,11.56885,Private room,80
37897121,33 qm Wohnung Sendling (Harras) mit großem Balkon,147223092,Sendling-Westpark,48.11162,11.53242,Entire home/apt,60
37897202,"CLOSE TO OKTOBERFEST,2 Room, COZY,FRIENDLY,ZENTRAL",97102428,Sendling-Westpark,48.12718,11.5341,Entire home/apt,69
37898429,2 Zimmer Wohnung Stadtmitte,32850223,Maxvorstadt,48.1458,11.55667,Entire home/apt,700
37898454,Spacious room - close to Oktoberfest and downtown,38529059,Ludwigsvorstadt-Isarvorstadt,48.12957,11.56342,Private room,180
37898726,Room with WiFi and private kitchen near BMW,269959726,Milbertshofen-Am Hart,48.18667,11.56542,Private room,45
37900070,Munich Germany accomodation private,287099147,Aubing-Lochhausen-Langwied,48.15129,11.43842,Private room,100
37900134,Moderne 90 qm Wohnung im Herzen Münchens,63094306,Sendling,48.11673,11.55318,Entire home/apt,700
37900538,APARTMENT NEAR THE OCTOBERFEST,287102402,Sendling,48.12514,11.54573,Entire home/apt,80
37903033,Quiet and comfortable room in munich,287120251,Schwabing-Freimann,48.17816,11.59578,Private room,275
37905743,Helle und moderne Wohnung im Herzen Münchens,287152833,Altstadt-Lehel,48.14571,11.59576,Entire home/apt,70
37908388,"Big, stylish and top situated room",107460531,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10316,11.54316,Private room,125
37909723,Modern flat in central Munich,44626539,Maxvorstadt,48.15177,11.56509,Entire home/apt,500
37911195,La Baotian 2,215329477,Neuhausen-Nymphenburg,48.14853,11.50953,Entire home/apt,200
37912028,Great studio apartment in the city center!,67492888,Schwanthalerhöhe,48.13413,11.54451,Entire home/apt,110
37916850,Langzeit - Business,267372502,Bogenhausen,48.17081,11.64094,Private room,79
37924627,Lovely apartment in the heart of munich,87899327,Schwabing-West,48.15822,11.5689,Entire home/apt,150
37925120,HIP GLOCKENBACHVIERTEL / 5MIN TO MARIENPLATZ,30818574,Ludwigsvorstadt-Isarvorstadt,48.13094,11.57851,Private room,130
37925974,The Suite 98-Munich East,43154466,Tudering-Riem,48.11954,11.6583,Private room,110
37926403,Spacious room in Glockenbach area,20262194,Ludwigsvorstadt-Isarvorstadt,48.12389,11.56696,Private room,135
37927264,Room in Central Attic Flat close to Oktoberfest,78588047,Obergiesing,48.11378,11.58316,Private room,150
37928656,Bright room in the city center,100543936,Altstadt-Lehel,48.13308,11.58398,Private room,60
37929575,Spacious and cozy apartment in Munich!,14923415,Sendling-Westpark,48.11111,11.52912,Entire home/apt,60
37930277,Private accomodation Munich,287099147,Aubing-Lochhausen-Langwied,48.15024,11.44004,Private room,89
37931015,Stylish Apartment - 30 Minutes from OKTOBERFEST,25183990,Bogenhausen,48.16053,11.64047,Private room,100
37932474,"Modern, quiet apartment in the heart of Munich",44469925,Maxvorstadt,48.15076,11.57482,Entire home/apt,110
37932927,Oktober bis Ende Dezember in Maxvorstadt,10930084,Maxvorstadt,48.14934,11.55506,Entire home/apt,97
37934462,Ruhige zwei Zimmer Wohnung bis Ende Oktober,27838680,Untergiesing-Harlaching,48.11844,11.57428,Entire home/apt,89
37936597,Cozy room in a modern and spacious apartment,287437139,Pasing-Obermenzing,48.14891,11.44935,Private room,42
37938962,"Beautiful, bright room - Christmas Markets",102240303,Altstadt-Lehel,48.13671,11.58097,Private room,98
37939134,Helle Dachterassenwhg 64qm für 4 Pers. in Isarnähe,7084034,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10283,11.5448,Entire home/apt,150
37939680,Perfect location for your stay in munich,90455065,Maxvorstadt,48.15083,11.56323,Private room,50
37939918,Direkt am Münchner Freiheit Platz,287536823,Schwabing-Freimann,48.16311,11.58675,Private room,98
37941389,10 Min. Walk to Oktoberfest | Mod. 80qm App w 2 BR,13073705,Sendling,48.12431,11.53933,Entire home/apt,600
37942058,Stylish and quite apartment in Munich,287595342,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09201,11.49683,Entire home/apt,140
37948280,Studio Appartement with Balcony,80669079,Schwabing-West,48.17703,11.58117,Entire home/apt,70
37948686,Flat 15 min away from Octoberfest,287702147,Hadern,48.11855,11.48324,Entire home/apt,80
37949147,Live in Munich/Central/Isar/EnglishGarden/,14160168,Altstadt-Lehel,48.14667,11.59644,Entire home/apt,119
37952830,Appartment in Center with Sky sport receiver,287732686,Laim,48.14179,11.50691,Entire home/apt,50
37954184,Comfortable and bright Maisonette-Apartment,211658194,Tudering-Riem,48.14388,11.67964,Entire home/apt,199
37954793,Cute appartment next to Englischer Garten,25006122,Schwabing-Freimann,48.15251,11.58563,Entire home/apt,150
37955040,modern Studiolo,6692641,Laim,48.14174,11.50887,Entire home/apt,190
37956229,Your room for Oktoberfest,13634692,Schwabing-West,48.15788,11.57311,Private room,209
37960421,bright room - Munich center near Oktoberfest,41197895,Ludwigsvorstadt-Isarvorstadt,48.12599,11.56756,Private room,40
37961840,Penthouse apartment with amazing rooftop terrace,287799528,Maxvorstadt,48.15456,11.56984,Entire home/apt,169
37963336,DG-Wohnung mit Balkon-ca. 20Min bis Theresienwiese,224778513,Untergiesing-Harlaching,48.11462,11.5683,Entire home/apt,85
37964608,Nice room in modern apartment,11350668,Bogenhausen,48.15077,11.6142,Private room,60
37965038,Cosy central 1 bdr Apartment,16229077,Sendling,48.11851,11.54678,Entire home/apt,180
37968108,München Messe / Expo-Real,19891706,Tudering-Riem,48.13063,11.68665,Private room,100
37968272,⭐ The Travellers Rest ⭐,39666169,Obergiesing,48.11085,11.58207,Entire home/apt,125
37968346,"Zimmer in München, ruhig gelegen in U-Bahn Nähe",287856595,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08221,11.47824,Private room,45
37970797,Gemütliche 2 Zimmerwohnung Nähe Oktoberfest,287867664,Maxvorstadt,48.14468,11.54242,Entire home/apt,104
37970888,Cozy Guestroom near Oktoberfest,130773542,Sendling,48.11525,11.53849,Private room,120
37976507,Oktoberfestunterkunft,287983995,Ramersdorf-Perlach,48.10572,11.65374,Entire home/apt,280
37978289,15 min zum Oktoberfest: Ganze Wohnung in Schwabing,13382100,Schwabing-West,48.16291,11.56449,Entire home/apt,290
37978973,Beautiful room next to english garden and Isar,88857756,Altstadt-Lehel,48.14729,11.59557,Private room,115
37980517,GIRLS ONLY Wohnung Maxvorstadt zentral Oktoberfest,51909109,Maxvorstadt,48.15286,11.56436,Entire home/apt,70
37980939,MODERN APARTMENT IN TRANQUIL NEIGHBORHOOD,288017931,Sendling,48.10628,11.53847,Entire home/apt,60
37982070,Mein Zimmer liegt sehr zentral,157675666,Schwabing-West,48.15622,11.57791,Private room,850
37985341,Cozy & Lovely Apartment in Schwabing,53310618,Maxvorstadt,48.15608,11.57168,Entire home/apt,200
37985644,Schöne 2-Zi Wohnung mit Garten,101679203,Bogenhausen,48.16475,11.62585,Entire home/apt,65
37985977,Bright cozy studio with direct tram to the center,89178151,Schwabing-West,48.16829,11.56401,Entire home/apt,55
37987676,Therese,15466626,Maxvorstadt,48.15163,11.56387,Entire home/apt,140
37988185,Schlafzimmer mit Doppelbett in der Villa Maria,248702809,Moosach,48.18721,11.5245,Private room,45
37988314,Quiet central room with garden,127480525,Schwabing-West,48.16416,11.56491,Private room,50
37989826,"Bavaria room - central, quiet, with garden",127480525,Schwabing-West,48.1645,11.56591,Private room,50
37990949,Room for the Oktoberfest,288124513,Ramersdorf-Perlach,48.10543,11.63945,Private room,50
37996530,Spacious room (10 mins to Marienplatz),143700744,Untergiesing-Harlaching,48.10707,11.57594,Private room,80
37996964,Urban Jungle Apartment,107562096,Laim,48.13116,11.50083,Private room,45
38005656,Spacious room for 2 in perfect location,31237991,Maxvorstadt,48.15447,11.56466,Private room,100
38006135,Ground Floor Studio w Garden 20mins to Oktoberfest,288302651,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07885,11.53024,Entire home/apt,84
38006488,"Modern 3 bedroom 87sqm for 4 People, 2 Toilets.",288307933,Feldmoching-Hasenbergl,48.20406,11.55237,Entire home/apt,250
38008107,A studio apartment in heart of Munich,150549377,Maxvorstadt,48.14861,11.57679,Entire home/apt,45
38008119,Cosy city center apartment - 15 from Oktoberfest,9968016,Neuhausen-Nymphenburg,48.15032,11.54062,Entire home/apt,299
38010697,Ganz neu und mit  Liebe ausgebauter Happy-Place,84451803,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09295,11.54385,Entire home/apt,160
38013052,Oktoberfest Unterkunft! white-grey House,54046690,Sendling-Westpark,48.1159,11.52896,Entire home/apt,100
38013256,Gemütliche Wohnung zentral Nähe Ostbahnhof,60740052,Berg am Laim,48.12889,11.61358,Entire home/apt,50
38013449,Zentral & Ruhig im Stadtzentrum,288357167,Maxvorstadt,48.14817,11.56157,Private room,53
38016686,"Oktoberfest München-Hadern, 15 min to Oktoberfest",191867715,Hadern,48.12304,11.4758,Private room,230
38018903,Cozy room in Central Munich 10 mins to Oktoberfest,7697518,Laim,48.13863,11.49934,Private room,80
38019047,Cute Apartment - Central - 11 mins to Mainstation,66314787,Maxvorstadt,48.14926,11.573,Entire home/apt,93
38019630,Biete Schlafgelegenheit im Herzen von München,224987070,Sendling,48.12086,11.5442,Private room,37
38030579,Calm apartment in the city - Rosenheimer platz,37760488,Au-Haidhausen,48.12942,11.59553,Entire home/apt,45
38030934,gemütliches Apartment mit Balkon,65845476,Schwabing-Freimann,48.16414,11.58332,Entire home/apt,60
38033485,Privates Zimmer mitten im Herzen Schwabingens,43363437,Maxvorstadt,48.15414,11.573,Private room,45
38034468,Arty City Center- 12 min. to Oktoberfest,288597463,Schwabing-Freimann,48.17237,11.59494,Private room,380
38034682,Cozy room in Schwabing,200655926,Schwabing-West,48.1608,11.5707,Private room,40
38035390,quiet Munich flat near Isar,288358556,Au-Haidhausen,48.12111,11.57608,Entire home/apt,150
38036658,Zimmer in MUC Bogenhausen (12-25 min zur MesseMUC),288616893,Bogenhausen,48.15165,11.61124,Private room,70
38037200,Modernes Zimmer direkt am Hirschgarten,78630815,Neuhausen-Nymphenburg,48.14649,11.51623,Private room,90
38038737,Design apartment 5 min. walk to Octoberfest,237385442,Schwanthalerhöhe,48.13851,11.54675,Entire home/apt,360
38041002,* Lovely Room in Munich  *,13954537,Bogenhausen,48.15462,11.64486,Private room,49
38041300,For employees of the Oktoberfest only!,288655177,Ludwigsvorstadt-Isarvorstadt,48.13615,11.55711,Private room,70
38042181,Beautiful apartment  10 min to the Oktoberfest,67959205,Maxvorstadt,48.14775,11.55949,Entire home/apt,250
38042939,Spacious and Luxurious Room near City Centre,52839304,Au-Haidhausen,48.12782,11.58987,Private room,50
38044951,"3 room app, 15 min city center 25 min to Messe",243726844,Bogenhausen,48.14868,11.62696,Entire home/apt,200
38046990,Grosses Zimmer sehr zentral,94622565,Ramersdorf-Perlach,48.107,11.63311,Private room,200
38054458,"Comfy room at Rosenheimer Platz, nice neighborhood",196880448,Au-Haidhausen,48.12881,11.59539,Private room,35
38054502,Flat for Oktoberfest visit,288773711,Schwabing-West,48.17596,11.57759,Entire home/apt,100
38054824,Modernes Apartment mit Kitchenette und Bad,71156177,Au-Haidhausen,48.13787,11.61736,Entire home/apt,79
38055092,Bright apartment close to the city center!,20944875,Untergiesing-Harlaching,48.11516,11.57118,Entire home/apt,64
38055676,"Munich City, Cozy room, Close to Everything, Wifi.",85623117,Sendling,48.11987,11.54885,Private room,120
38056019,Einfach schlafen ganz nahe beim Oktoberfest,271457085,Sendling,48.11988,11.53857,Private room,88
38057338,1-Zi. Apartment in TOP-Lage Maxvorstadt,28113212,Maxvorstadt,48.15012,11.55977,Entire home/apt,100
38057742,10 min from October fest,114008256,Sendling-Westpark,48.11904,11.51366,Private room,625
38057822,Room with balcony (near oktoberfest),40857443,Sendling-Westpark,48.12584,11.5346,Private room,165
38058785,Modern apartment very close to the Oktoberfest,108607176,Sendling-Westpark,48.12397,11.53338,Private room,250
38058854,Schöne Wohnung in zentraler Lage,92475875,Maxvorstadt,48.14853,11.56425,Entire home/apt,150
38060331,Private room near center,10352578,Ramersdorf-Perlach,48.09881,11.65587,Private room,15
38060714,"2 Zimmer Wohnung mit Balkon, 800m zum Oktoberfest",57258554,Maxvorstadt,48.15035,11.55234,Entire home/apt,250
38061290,Bright room w own  bath & entrance by Oktoberfest,13561585,Ludwigsvorstadt-Isarvorstadt,48.13021,11.55626,Private room,250
38062096,1 Zimmer Appartement,251686724,Neuhausen-Nymphenburg,48.1612,11.5382,Entire home/apt,200
38062749,Entire Private Apartment - Best Neighbourhood,6533447,Schwabing-West,48.1617,11.57835,Entire home/apt,100
38062754,Schönes Zimmer frei zur Oktoberfestzeit München,215346319,Au-Haidhausen,48.12426,11.59097,Private room,75
38063140,Bright & Cozy 2 Room Apartment Central + Natural,3193107,Untergiesing-Harlaching,48.12025,11.56941,Entire home/apt,89
38063566,Oktoberfest Unterkunft in München Bogenhausen,288845292,Bogenhausen,48.15944,11.6196,Entire home/apt,150
38064150,Cozy Apartment Harras Oktoberfest,288849690,Sendling,48.11745,11.53875,Entire home/apt,300
38064224,New luxury apt across street from Oktoberfest,288845600,Ludwigsvorstadt-Isarvorstadt,48.13585,11.55098,Entire home/apt,75
38064259,Schöne Altstadtwohnung beim Viktualienmarkt,41231701,Altstadt-Lehel,48.13495,11.58067,Entire home/apt,265
38065967,Quiet apartment with balcony near Marienplatz,248492714,Ludwigsvorstadt-Isarvorstadt,48.13077,11.57558,Entire home/apt,260
38066541,modern cosy apartment with beautiful balcony,56723986,Obergiesing,48.10971,11.58281,Entire home/apt,150
38072352,comfortable two-room apartment/ closed to the City,15699395,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0961,11.54001,Entire home/apt,95
38078115,Stilvolle Wohlfühloase auf 52 qm,54581919,Sendling-Westpark,48.11205,11.51427,Entire home/apt,80
